492	32
493	31
494	25
495	32
496	27
497	49
498	29
499	19
500	29
501	33
502	24
503	27
504	28
505	23
506	32
507	25
508	25
509	25
510	18
511	29
512	30
513	25
514	21
515	26
516	26
517	35
518	21
519	34
520	26
521	33
522	30
523	26
524	26
525	20
526	29
527	18
528	32
529	32
530	23
531	29
532	17
533	19
534	23
535	30
536	19
537	29
538	17
539	27
540	18
541	24
542	19
543	21
544	17
545	33
546	29
547	26
548	15
549	24
550	16
551	20
552	17
553	17
554	16
555	22
556	15
557	20
558	20
559	19
560	16
561	14
562	18
563	18
564	17
565	20
566	14
567	25
568	15
569	20
570	13
571	16
572	20
573	14
574	17
575	21
576	11
577	19
578	17
579	15
580	11
581	8
582	17
583	17
584	12
585	19
586	15
587	12
588	14
589	12
590	9
591	12
592	20
593	18
594	16
595	9
596	15
597	13
598	10
599	9
600	16
601	11
602	19
603	17
604	11
605	19
606	8
607	11
608	9
609	13
610	13
611	17
612	21
613	14
614	12
615	11
616	12
617	15
618	17
619	9
620	12
621	16
622	8
623	11
624	9
625	24
626	14
627	15
628	14
629	10
630	12
631	10
632	18
633	11
634	5
635	19
636	10
637	20
638	12
639	13
640	11
641	12
642	7
643	10
644	10
645	7
646	10
647	10
648	7
649	17
650	12
651	10
652	7
653	6
654	6
655	9
656	5
657	18
658	10
659	15
660	8
661	7
662	9
663	9
664	2
665	7
666	11
667	14
668	10
669	10
670	3
671	11
672	12
673	11
674	11
675	6
676	8
677	5
678	11
679	8
680	10
681	12
682	11
683	11
684	7
685	6
686	6
687	12
688	12
689	8
690	8
691	5
692	7
693	10
694	11
695	4
696	12
697	6
698	8
699	6
700	6
701	7
702	8
703	10
704	4
705	6
706	10
707	11
708	9
709	7
710	8
711	10
712	5
713	6
714	11
715	4
716	7
717	12
718	8
719	10
720	5
721	5
722	5
723	3
724	7
725	5
726	10
727	16
728	5
729	4
730	7
731	9
732	3
733	10
734	4
735	7
736	7
737	7
738	2
739	6
740	6
741	9
742	11
743	5
744	12
745	4
746	10
747	9
748	7
749	10
750	9
751	6
752	10
753	6
754	5
755	8
756	4
757	7
758	7
759	8
760	8
761	7
762	6
763	10
764	6
765	6
766	10
767	5
768	15
769	8
770	9
771	9
772	7
773	8
774	8
775	7
776	8
777	6
778	8
779	5
780	6
781	7
782	6
783	11
784	8
785	12
786	6
787	11
788	8
789	7
790	9
791	2
792	5
793	11
794	8
795	5
796	6
797	9
798	7
799	7
800	6
801	6
802	7
803	8
804	6
805	8
806	6
807	5
808	4
809	7
810	6
811	7
812	5
813	9
814	3
815	6
816	6
817	6
818	5
819	6
820	10
821	4
822	1
823	2
824	5
825	3
826	3
827	4
828	2
829	0
830	5
831	2
832	11
833	3
834	2
835	1
836	1
837	2
838	2
839	3
840	3
841	3
842	2
843	1
844	1
845	2
846	0
847	2
848	3
849	5
850	4
851	2
852	1
853	0
854	1
855	2
856	3
857	2
858	5
859	5
860	4
861	1
862	4
863	1
864	2
865	1
866	1
867	2
868	3
869	2
870	1
871	2
872	2
873	1
874	3
875	1
876	1
877	0
878	2
879	3
880	2
881	2
882	1
883	0
884	1
885	2
886	0
887	1
888	2
889	3
890	2
891	1
892	1
893	0
894	0
895	0
896	1
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	1
905	0
906	1
907	0
908	1
909	0
910	1
911	1
912	1
913	0
914	1
915	0
916	0
917	0
918	0
919	1
920	0
921	0
922	0
923	0
924	3
925	0
926	2
927	1
928	0
929	0
930	0
931	0
932	1
933	0
934	2
935	0
936	1
937	0
938	1
939	1
940	0
941	0
942	0
943	0
944	0
945	1
946	0
947	2
948	2
949	1
950	1
951	1
952	1
953	1
954	0
955	0
956	1
957	0
958	0
959	1
960	1
961	1
962	0
963	0
964	0
965	1
966	3
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	2
975	0
976	2
977	0
978	0
979	1
980	1
981	0
982	1
983	2
984	1
985	0
986	0
987	0
988	1
989	1
990	1
991	0
992	1
993	0
994	0
995	1
996	0
997	0
998	1
999	0
1000	0
1001	0
1002	0
1003	1
1004	0
1005	2
1006	1
1007	1
1008	0
1009	1
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	1
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
